system:index,Name,OBJECTID,altitudeMo,begin,blue,descriptio,drawOrder,end,extrude,green,icon,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,tessellate,timestamp,visibility,.geo
1_1_LT05_106061_19960826_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,222,,0,,0,420,,-1.8883958942278662,132.3502262473484,0.7921243,0.8308703,3345,66,309,1126,388,-1,,-1,
1_1_LT05_106061_19960826_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,461,,0,,0,727,,-1.9222411418124734,132.3213422330717,0.65083724,0.68742985,3007,66,557,1471,636,-1,,-1,
1_1_LT05_106061_19960826_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,265,,0,,0,289,,-1.9285705587739872,132.38115350838828,0.7675941,0.7321572,1080,66,167,378,142,-1,,-1,
1_1_LT05_106061_19960826_00006eab9daa22078f4b_0,5.Logpond,16,,,503,,0,,0,813,,-1.8614208172689384,132.44269301523997,0.6239061,0.70391935,3804,66,661,2243,881,-1,,-1,
1_1_LT05_106061_19960826_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,1638,,0,,0,1673,,-1.8441155810000651,132.4761327285383,0.35336003,0.29102102,3041,66,1670,2012,1453,-1,,-1,
1_1_LT05_106061_19960826_00002f64e70a109476cd_0,2.Primary Forest,13,,,1158,,0,,0,1330,,-1.8373459775875856,132.4826097255928,0.51392186,0.48444444,3507,66,1218,1841,1126,-1,,-1,
1_1_LT05_106061_19960826_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,459,,0,,0,595,,-1.8311022153793304,132.47749839139112,0.69934136,0.68174845,2193,66,415,923,388,-1,,-1,
1_1_LT05_106061_19960826_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,352,,0,,0,420,,-1.810762802427502,132.4753709008544,0.8153973,0.7529976,2193,66,309,750,223,-1,,-1,
1_1_LT05_106061_19960826_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,480,,0,,0,594,,-1.7796025821948491,132.4915818908765,0.6779661,0.72951806,2871,66,449,1295,551,-1,,-1,
1_1_LT05_106061_19960826_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,202,,0,,0,290,,-1.7738508580998293,132.44982230489956,0.78270847,0.7032164,1165,66,203,435,142,-1,,-1,
1_1_LT05_106061_19960826_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,908,,0,,0,943,,-1.8150562601663174,132.4435674324161,0.52100843,0.50385755,2534,66,836,1439,798,-1,,-1,
1_1_LT05_106061_19960826_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,310,,0,,0,378,,-1.778063770307192,132.36116629928372,0.73651963,0.802799,2834,66,310,1297,430,-1,,-1,
1_1_LT05_106061_19961216_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,730,,0,,0,928,,-1.96773324672283,132.2870489423641,0.65383595,0.6253587,3115,66,718,1389,652,-1,,-1,
1_1_LT05_106061_19961216_00009419fece5e331603_0,14. Swamp,2,,,586,,0,,0,802,,-1.962265062279016,132.2590346879042,0.7100213,0.694764,3609,66,650,1416,612,-1,,-1,
1_1_LT05_106061_19961216_0000d98315eff5da7304_0,19. Network of canals,7,,,710,,0,,0,886,,-1.9576647172733035,132.26416171366736,0.7468459,0.70902467,4223,66,719,1583,612,-1,,-1,
1_1_LT05_106061_19970117_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,260,,0,,0,395,,-1.9414590160791922,132.3016416740556,0.75763357,0.8195588,2763,66,274,1157,381,-1,,-1,
1_1_LT05_106061_19970117_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,1009,,0,,0,1194,,-1.9522773514017462,132.28545711391885,0.55835396,0.5084893,3465,66,1129,1829,982,-1,,-1,
1_1_LT05_106061_19970117_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,379,,0,,0,635,,-1.96773324672283,132.2870489423641,0.5208756,0.75,3752,66,536,2220,1182,-1,,-1,
1_1_LT05_106061_19970117_00009419fece5e331603_0,14. Swamp,2,,,294,,0,,0,430,,-1.962265062279016,132.2590346879042,0.79327184,0.799129,3305,66,369,1215,381,-1,,-1,
1_1_LT05_106061_19970117_0000d98315eff5da7304_0,19. Network of canals,7,,,253,,0,,0,431,,-1.9576647172733035,132.26416171366736,0.82290316,0.84107,3510,66,303,1158,341,-1,,-1,
1_1_LT05_106061_19970117_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,235,,0,,0,392,,-1.9419410766299214,132.26445656962534,0.8282981,0.84502035,3631,66,305,1186,341,-1,,-1,
1_1_LT05_106061_19970117_00003754d659e070befb_0,15. Logpond,3,,,256,,0,,0,433,,-1.9338000537457258,132.2596196201072,0.7241758,0.82282895,3138,66,305,1410,502,-1,,-1,
1_1_LT05_106061_19970117_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,279,,0,,0,354,,-1.8596514166178884,132.3467665889175,0.72071475,0.80995476,2600,66,273,1213,422,-1,,-1,
1_1_LT05_106061_19970117_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,244,,0,,0,359,,-1.856418232236063,132.3602441180917,0.693634,0.8255897,2554,66,244,1212,462,-1,,-1,
1_1_LT05_106061_19970117_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,221,,0,,0,396,,-1.8883958942278662,132.3502262473484,0.78553337,0.83990717,3172,66,276,1213,381,-1,,-1,
1_1_LT05_106061_19970117_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,301,,0,,0,435,,-1.9222411418124734,132.3213422330717,0.7203446,0.78849465,2596,66,307,1156,422,-1,,-1,
1_1_LT05_106061_19970117_00006eab9daa22078f4b_0,5.Logpond,16,,,300,,0,,0,605,,-1.8614208172689384,132.44269301523997,0.56551725,0.70381063,2951,66,513,2042,819,-1,,-1,
1_1_LT05_106061_19970117_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,283,,0,,0,450,,-1.8441155810000651,132.4761327285383,0.7199705,0.75885457,2334,66,320,1041,380,-1,,-1,
1_1_LT05_106061_19970117_00002f64e70a109476cd_0,2.Primary Forest,13,,,264,,0,,0,371,,-1.8373459775875856,132.4826097255928,0.73963684,0.79625046,2539,66,288,1098,380,-1,,-1,
1_1_LT05_106061_19970117_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,225,,0,,0,373,,-1.8311022153793304,132.47749839139112,0.7671233,0.79916316,2580,66,288,1041,340,-1,,-1,
1_1_LT05_106061_19970117_0000a69817a0d03f0d28_0,1. Hexagon,12,,,245,,0,,0,371,,-1.8332771579548741,132.4815375077037,0.76704353,0.77862066,2579,66,321,1041,340,-1,,-1,
1_1_LT05_106061_19970117_0000986f749581a25612_0,21. Swamp,8,,,259,,0,,0,354,,-2.010231093443732,132.41228650285314,0.71950567,0.70757735,1600,66,274,568,261,-1,,-1,
1_1_LT05_106061_19970117_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,269,,0,,0,336,,-1.810762802427502,132.4753709008544,0.74306965,0.8180536,2578,66,258,986,380,-1,,-1,
1_1_LT05_106061_19970117_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,209,,0,,0,297,,-1.7796025821948491,132.4915818908765,0.75190425,0.8288527,2415,66,226,1097,342,-1,,-1,
1_1_LT05_106061_19970117_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,252,,0,,0,376,,-1.7738508580998293,132.44982230489956,0.73523283,0.7912482,2497,66,291,1042,381,-1,,-1,
1_1_LT05_106061_19970117_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,210,,0,,0,336,,-1.8150562601663174,132.4435674324161,0.769075,0.8000687,2620,66,291,1042,342,-1,,-1,
1_1_LT05_106061_19970117_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,211,,0,,0,336,,-1.8093656590016032,132.4460006164793,0.7389517,0.81545067,2538,66,258,1042,381,-1,,-1,
1_1_LT05_106061_19970117_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,467,,0,,0,650,,-1.7873378005643281,132.39995382514022,0.61298376,0.6495372,2584,66,549,1321,620,-1,,-1,
1_1_LT05_106061_19970117_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,233,,0,,0,284,,-1.778063770307192,132.36116629928372,0.75738174,0.81751287,2470,66,248,1045,341,-1,,-1,
1_1_LT05_106061_19970322_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,366,,0,,0,540,,-1.9522773514017462,132.28545711391885,0.7513798,0.79622644,3332,66,378,1338,473,-1,,-1,
1_1_LT05_106061_19970322_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,466,,0,,0,745,,-1.96773324672283,132.2870489423641,0.6508292,0.7434319,3683,66,542,1924,779,-1,,-1,
1_1_LT05_106061_19970322_0000d98315eff5da7304_0,19. Network of canals,7,,,546,,0,,0,785,,-1.9576647172733035,132.26416171366736,0.7750102,0.75459135,4347,66,608,1579,551,-1,,-1,
1_1_LT05_106061_19970322_00003754d659e070befb_0,15. Logpond,3,,,565,,0,,0,745,,-1.9338000537457258,132.2596196201072,0.69187933,0.7275527,3646,66,575,1632,664,-1,,-1,
1_1_LT05_106061_19970322_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,290,,0,,0,460,,-1.8596514166178884,132.3467665889175,0.7069892,0.7602218,2540,66,346,1229,436,-1,,-1,
1_1_LT05_106061_19970322_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,235,,0,,0,382,,-1.856418232236063,132.3602441180917,0.5946822,0.7935813,2459,66,283,1202,625,-1,,-1,
1_1_LT05_106061_19970322_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,283,,0,,0,498,,-1.8883958942278662,132.3502262473484,0.76089936,0.80697805,3211,66,343,1230,436,-1,,-1,
1_1_LT05_106061_19970322_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,304,,0,,0,498,,-1.9222411418124734,132.3213422330717,0.7220274,0.77405584,2701,66,344,1204,436,-1,,-1,
1_1_LT05_106061_19970322_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,1019,,0,,0,1230,,-1.9285705587739872,132.38115350838828,0.47576222,0.48619395,3364,66,1163,2054,1195,-1,,-1,
1_1_LT05_106061_19970322_00006eab9daa22078f4b_0,5.Logpond,16,,,346,,0,,0,713,,-1.8614208172689384,132.44269301523997,0.5471698,0.6776334,3034,66,583,2020,888,-1,,-1,
1_1_LT05_106061_19970322_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,329,,0,,0,474,,-1.8441155810000651,132.4761327285383,0.7244969,0.7481534,2485,66,358,1119,397,-1,,-1,
1_1_LT05_106061_19970322_00002f64e70a109476cd_0,2.Primary Forest,13,,,303,,0,,0,509,,-1.8373459775875856,132.4826097255928,0.7322091,0.73865944,2568,66,386,1146,397,-1,,-1,
1_1_LT05_106061_19970322_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,326,,0,,0,511,,-1.8311022153793304,132.47749839139112,0.7179987,0.76266664,2644,66,356,1120,434,-1,,-1,
1_1_LT05_106061_19970322_0000a69817a0d03f0d28_0,1. Hexagon,12,,,343,,0,,0,509,,-1.8332771579548741,132.4815375077037,0.7181818,0.7453826,2646,66,386,1120,434,-1,,-1,
1_1_LT05_106061_19970322_0000986f749581a25612_0,21. Swamp,8,,,423,,0,,0,824,,-2.010231093443732,132.41228650285314,0.73789054,0.75742155,4144,66,572,1735,625,-1,,-1,
1_1_LT05_106061_19970322_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,300,,0,,0,426,,-1.810762802427502,132.4753709008544,0.71105194,0.77916235,2570,66,319,1093,434,-1,,-1,
1_1_LT05_106061_19970322_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,248,,0,,0,377,,-1.7796025821948491,132.4915818908765,0.73630023,0.7867396,2614,66,312,1041,397,-1,,-1,
1_1_LT05_106061_19970322_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,432,,0,,0,625,,-1.7738508580998293,132.44982230489956,0.6693679,0.66882694,2575,66,511,1333,510,-1,,-1,
1_1_LT05_106061_19970322_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,210,,0,,0,472,,-1.8150562601663174,132.4435674324161,0.73550963,0.77876407,2605,66,324,1094,397,-1,,-1,
1_1_LT05_106061_19970322_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,306,,0,,0,431,,-1.8093656590016032,132.4460006164793,0.7251425,0.7688312,2724,66,356,1094,434,-1,,-1,
1_1_LT05_106061_19970322_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,368,,0,,0,541,,-1.7873378005643281,132.39995382514022,0.6697744,0.7247592,2776,66,443,1308,549,-1,,-1,
1_1_LT05_106061_19970322_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,276,,0,,0,506,,-1.778063770307192,132.36116629928372,0.7364753,0.74516344,2616,66,382,1122,397,-1,,-1,
1_1_LT05_106061_19970407_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,266,,0,,0,447,,-1.9414590160791922,132.3016416740556,0.7550793,0.7955581,3153,66,359,1195,440,-1,,-1,
1_1_LT05_106061_19970407_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,158,,0,,0,530,,-1.9522773514017462,132.28545711391885,0.77483815,0.77834177,3153,66,393,1168,400,-1,,-1,
1_1_LT05_106061_19970407_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,375,,0,,0,860,,-1.96773324672283,132.2870489423641,0.6775744,0.745,4537,66,663,2102,872,-1,,-1,
1_1_LT05_106061_19970407_00009419fece5e331603_0,14. Swamp,2,,,1034,,0,,0,1268,,-1.962265062279016,132.2590346879042,0.5296532,0.5128882,3727,66,1200,1746,1146,-1,,-1,
1_1_LT05_106061_19970407_0000d98315eff5da7304_0,19. Network of canals,7,,,2106,,0,,0,2391,,-1.9576647172733035,132.26416171366736,0.41173217,0.36819524,5102,66,2356,3033,2126,-1,,-1,
1_1_LT05_106061_19970407_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,20000,,0,,0,5024,,-1.9419410766299214,132.26445656962534,0.35317135,0.12981431,6571,66,5061,4804,3141,-1,,-1,
1_1_LT05_106061_19970407_00003754d659e070befb_0,15. Logpond,3,,,589,,0,,0,737,,-1.9338000537457258,132.2596196201072,0.5557325,0.51296943,1954,66,629,837,558,-1,,-1,
1_1_LT05_106061_19970407_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,372,,0,,0,570,,-1.8596514166178884,132.3467665889175,0.7061461,0.75189596,3234,66,458,1331,557,-1,,-1,
1_1_LT05_106061_19970407_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,2606,,0,,0,2859,,-1.856418232236063,132.3602441180917,0.3429417,0.2896688,5218,66,2874,3603,2553,-1,,-1,
1_1_LT05_106061_19970407_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,627,,0,,0,775,,-1.8883958942278662,132.3502262473484,0.64479196,0.6181319,2945,66,695,1222,636,-1,,-1,
1_1_LT05_106061_19970407_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,799,,0,,0,1022,,-1.9222411418124734,132.3213422330717,0.6179377,0.5488722,3193,66,930,1552,754,-1,,-1,
1_1_LT05_106061_19970407_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,90,,0,,0,278,,-1.8150562601663174,132.4435674324161,0.68153584,0.7085485,1489,66,254,560,282,-1,,-1,
1_1_LT05_106061_19970407_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,135,,0,,0,403,,-1.7873378005643281,132.39995382514022,0.7689471,0.76460975,2159,66,288,836,282,-1,,-1,
1_1_LT05_106061_19970407_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,157,,0,,0,445,,-1.778063770307192,132.36116629928372,0.73656654,0.81456953,3151,66,322,1277,478,-1,,-1,
1_1_LT05_106061_19970509_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,130,,0,,0,164,,-1.9522773514017462,132.28545711391885,0.95815897,0.63445866,702,66,157,138,15,-1,,-1,
1_1_LT05_106061_19970509_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,386,,0,,0,536,,-1.9419410766299214,132.26445656962534,0.7975133,0.83624405,4048,66,361,1264,456,-1,,-1,
1_1_LT05_106061_19970509_00003754d659e070befb_0,15. Logpond,3,,,365,,0,,0,536,,-1.9338000537457258,132.2596196201072,0.77251184,0.815534,3553,66,361,1349,456,-1,,-1,
1_1_LT05_106061_19970509_00006eab9daa22078f4b_0,5.Logpond,16,,,470,,0,,0,698,,-1.8614208172689384,132.44269301523997,0.58526415,0.70326114,3421,66,596,2296,895,-1,,-1,
1_1_LT05_106061_19970509_0000986f749581a25612_0,21. Swamp,8,,,278,,0,,0,699,,-2.010231093443732,132.41228650285314,0.7593715,0.7757136,3919,66,495,1627,536,-1,,-1,
1_1_LT05_106061_19970509_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,257,,0,,0,369,,-1.7796025821948491,132.4915818908765,0.8044563,0.8062583,2713,66,291,980,294,-1,,-1,
1_1_LT05_106061_19970525_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,228,,0,,0,385,,-1.9414590160791922,132.3016416740556,0.7470657,0.82862407,2977,66,279,1218,431,-1,,-1,
1_1_LT05_106061_19970525_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,184,,0,,0,341,,-1.9522773514017462,132.28545711391885,0.8587874,0.817636,2422,66,243,873,184,-1,,-1,
1_1_LT05_106061_19970525_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,336,,0,,0,651,,-1.96773324672283,132.2870489423641,0.6896951,0.8379513,4378,66,386,1942,804,-1,,-1,
1_1_LT05_106061_19970525_00009419fece5e331603_0,14. Swamp,2,,,183,,0,,0,251,,-1.962265062279016,132.2590346879042,0.8786058,0.8409894,1563,66,135,380,101,-1,,-1,
1_1_LT05_106061_19970525_0000d98315eff5da7304_0,19. Network of canals,7,,,1429,,0,,0,1745,,-1.9576647172733035,132.26416171366736,0.4287938,0.47754708,4590,66,1623,2519,1835,-1,,-1,
1_1_LT05_106061_19970525_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,271,,0,,0,519,,-1.9419410766299214,132.26445656962534,0.84179336,0.83800465,3574,66,315,1190,307,-1,,-1,
1_1_LT05_106061_19970525_00003754d659e070befb_0,15. Logpond,3,,,204,,0,,0,429,,-1.9338000537457258,132.2596196201072,0.76480216,0.8229989,3234,66,314,1220,431,-1,,-1,
1_1_LT05_106061_19970525_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,270,,0,,0,384,,-1.8596514166178884,132.3467665889175,0.7186684,0.8090004,2633,66,278,1189,431,-1,,-1,
1_1_LT05_106061_19970525_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,205,,0,,0,428,,-1.856418232236063,132.3602441180917,0.70869935,0.831157,3015,66,278,1303,514,-1,,-1,
1_1_LT05_106061_19970525_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,1257,,0,,0,1438,,-1.8883958942278662,132.3502262473484,0.45262712,0.43956503,3442,66,1340,1853,1297,-1,,-1,
1_1_LT05_106061_19970525_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,248,,0,,0,429,,-1.9222411418124734,132.3213422330717,0.7501449,0.83136183,3019,66,278,1190,431,-1,,-1,
1_1_LT05_106061_19970525_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,1488,,0,,0,1784,,-1.9285705587739872,132.38115350838828,0.41199854,0.37886006,3907,66,1760,2515,1627,-1,,-1,
1_1_LT05_106061_19970525_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,230,,0,,0,445,,-1.8441155810000651,132.4761327285383,0.78064924,0.77227104,2825,66,363,1069,348,-1,,-1,
1_1_LT05_106061_19970525_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,274,,0,,0,489,,-1.8311022153793304,132.47749839139112,0.7699586,0.783671,2993,66,363,1156,389,-1,,-1,
1_1_LT05_106061_19970525_0000986f749581a25612_0,21. Swamp,8,,,312,,0,,0,782,,-2.010231093443732,132.41228650285314,0.74747676,0.786726,4415,66,527,1882,638,-1,,-1,
1_1_LT05_106061_19970525_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,253,,0,,0,402,,-1.810762802427502,132.4753709008544,0.8296107,0.81455696,2867,66,293,1012,267,-1,,-1,
1_1_LT05_106061_19970525_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,275,,0,,0,358,,-1.7796025821948491,132.4915818908765,0.7895819,0.8195122,2611,66,259,1069,307,-1,,-1,
1_1_LT05_106061_19970525_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,270,,0,,0,399,,-1.8150562601663174,132.4435674324161,0.7652614,0.8217891,2617,66,256,1069,348,-1,,-1,
1_1_LT05_106061_19970525_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,249,,0,,0,399,,-1.8093656590016032,132.4460006164793,0.7894017,0.8004816,2617,66,290,926,308,-1,,-1,
1_1_LT05_106061_19970525_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,422,,0,,0,517,,-1.778063770307192,132.36116629928372,0.72559506,0.7696105,3226,66,420,1419,513,-1,,-1,
1_1_LT05_106061_19970610_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,391,,0,,0,538,,-1.9522773514017462,132.28545711391885,0.7588076,0.77954483,3245,66,402,1316,445,-1,,-1,
1_1_LT05_106061_19970610_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,391,,0,,0,538,,-1.96773324672283,132.2870489423641,0.65325737,0.68199927,2322,66,439,1167,487,-1,,-1,
1_1_LT05_106061_19970610_00009419fece5e331603_0,14. Swamp,2,,,324,,0,,0,538,,-1.962265062279016,132.2590346879042,0.8006431,0.7847512,3640,66,439,1317,403,-1,,-1,
1_1_LT05_106061_19970610_00003754d659e070befb_0,15. Logpond,3,,,390,,0,,0,583,,-1.9338000537457258,132.2596196201072,0.73453546,0.7919793,3463,66,402,1406,530,-1,,-1,
1_1_LT05_106061_19970610_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,500,,0,,0,581,,-1.8596514166178884,132.3467665889175,0.7188222,0.7434846,2977,66,438,1313,487,-1,,-1,
1_1_LT05_106061_19970610_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,322,,0,,0,446,,-1.9285705587739872,132.38115350838828,0.75246304,0.77320874,2846,66,364,1166,402,-1,,-1,
1_1_LT05_106061_19970610_00002f64e70a109476cd_0,2.Primary Forest,13,,,433,,0,,0,581,,-1.8373459775875856,132.4826097255928,0.7820396,0.74019027,2927,66,437,1163,358,-1,,-1,
1_1_LT05_106061_19970610_0000986f749581a25612_0,21. Swamp,8,,,499,,0,,0,851,,-2.010231093443732,132.41228650285314,0.68814635,0.7325985,4244,66,655,1909,784,-1,,-1,
1_1_LT05_106061_19970610_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,479,,0,,0,536,,-1.7738508580998293,132.44982230489956,0.7076692,0.7524691,2839,66,401,1282,486,-1,,-1,
1_1_LT05_106061_19970610_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,743,,0,,0,895,,-1.8093656590016032,132.4460006164793,0.5841933,0.59503293,3147,66,799,1578,826,-1,,-1,
1_1_LT05_106061_19970610_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,1354,,0,,0,1516,,-1.7873378005643281,132.39995382514022,0.49335358,0.491937,3932,66,1339,2231,1334,-1,,-1,
1_1_LT05_106061_19970728_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,2164,,0,,0,2165,,-1.96773324672283,132.2870489423641,0.3256445,0.29790768,3908,66,2114,2515,1988,-1,,-1,
1_1_LT05_106061_19970728_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,1205,,0,,0,1240,,-1.9419410766299214,132.26445656962534,0.4913436,0.46983898,3058,66,1103,1525,1043,-1,,-1,
1_1_LT05_106061_19970728_00003754d659e070befb_0,15. Logpond,3,,,796,,0,,0,884,,-1.9338000537457258,132.2596196201072,0.6977676,0.6019444,2966,66,737,1164,528,-1,,-1,
1_1_LT05_106061_19970914_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,2277,,0,,0,2130,,-1.9414590160791922,132.3016416740556,0.66123146,0.32209957,3413,66,1750,1578,696,-1,,-1,
1_1_LT05_106061_19970914_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,2155,,0,,0,2132,,-1.9522773514017462,132.28545711391885,0.6749942,0.36387834,3587,66,1673,1550,696,-1,,-1,
1_1_LT05_106061_19970914_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,2279,,0,,0,2180,,-1.96773324672283,132.2870489423641,0.4554856,0.28784564,3237,66,1790,1941,1211,-1,,-1,
1_1_LT05_106061_19970914_00009419fece5e331603_0,14. Swamp,2,,,2352,,0,,0,2230,,-1.962265062279016,132.2590346879042,0.6904594,0.33432502,3588,66,1790,1299,657,-1,,-1,
